URI,CIS,libelle,actif,dateDebut,dateFin,codeATC,libelleATC,typeProcedureCourante,statutCourant,categorie,causeNonVirtualisation,causeExceptionPrescriptionDC
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65711858,65711858,"AZARGA 10 mg/ml + 5 mg/ml, collyre en suspension",true,2008-11-25,,S01ED51,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60957852,60957852,"PENTETATE D'INDIUM [111 In] CURIUMPHARMA 37 MBq/mL, solution injectable",true,2000-02-22,,V09AX01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68957758,68957758,"PARACETAMOL ZENTIVA CONSEIL 500 mg, comprimé",true,1996-08-05,,N02BE01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61386545,61386545,"PACLITAXEL HOSPIRA 6 mg/ml, solution à diluer pour perfusion",true,2007-11-23,,L01CD01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67839657,67839657,"VALPROATE DE SODIUM ZENTIVA 200 mg, comprimé gastro-résistant",false,1982-05-05,2020-09-28,N03AG01,,Procédure nationale,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62007966,62007966,"INNOHEP 3 500 UI anti-Xa/0,35 ml, solution injectable en seringue préremplie",true,1991-10-18,,B01AB10,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64038921,64038921,"FESOTERODINE BIOGARAN LP 4 mg, comprimé à libération prolongée",true,2021-04-14,,G04BD11,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64586704,64586704,"ALYMSYS 25 mg/mL, solution à diluer pour perfusion",true,2021-03-26,,L01FG01,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68876142,68876142,"BROMAZEPAM ARROW 6 mg, comprimé quadrisécable",true,2003-01-21,,N05BA08,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65125261,65125261,"PIASCLEDINE 300 mg, gélule",true,1992-05-20,,M01AX26,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62298607,62298607,"IPRATROPIUM ZENTIVA 0,50 mg/2 ml ADULTES, solution pour inhalation par nébuliseur en récipient unidose",true,2017-06-27,,R03BB01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68888874,68888874,"FUROSEMIDE RENAUDIN 250 mg/25 mL, solution injectable",true,2002-09-04,,C03CA01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60703829,60703829,"BIOCALYPTOL, sirop",false,2001-06-22,2023-04-05,R05DA08,,Procédure nationale,Retiré,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61805662,61805662,"ATORVASTATINE EG LABO 20 mg, comprimé pelliculé",true,2017-01-03,,C10AA05,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68932534,68932534,"SYNAGIS 50 mg/0,5 ml, solution injectable",true,2014-08-22,,J06BD01,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65165035,65165035,"ROXITHROMYCINE EG 150 mg, comprimé pelliculé",true,2003-04-16,,J01FA06,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66946962,66946962,"FLUVASTATINE BIOGARAN 40 mg, gélule",true,2009-08-27,,C10AA04,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60648770,60648770,"ALUNBRIG 90 mg, comprimé pelliculé",true,2018-11-22,,L01ED04,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66053815,66053815,"DEPAKINE CHRONO 500 mg, comprimé pelliculé sécable à libération prolongée",true,2019-04-15,,N03AG01,,Autorisation d'importation parallèle d’une spécialité pharmaceutique en vue de la mise sur le marché en France,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62066822,62066822,"PHLOROGLUCINOL BGR 80 mg, comprimé orodispersible",true,2019-05-28,,A03AX12,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62419546,62419546,"LOSARTAN/HYDROCHLOROTHIAZIDE EG 100/12,5 mg, comprimé pelliculé",true,2011-11-24,,C09DA01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69816276,69816276,"YOCORAL 5 mg, comprimé",true,2000-03-28,,G04BE04,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63274623,63274623,"VASTEN 10 mg, comprimé sécable",true,1989-08-10,,C10AA03,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66771566,66771566,"BISOPROLOL BGR 2,5 mg, comprimé pelliculé sécable",true,2000-01-04,,C07AB07,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68429472,68429472,"QARZIBA 4,5 mg/ml, solution à diluer pour perfusion",true,2017-05-08,,L01FX06,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60223417,60223417,"VOTUBIA 5 mg, comprimé",true,2011-09-02,,L01EG02,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65803331,65803331,"ACARBOSE EG 100 mg, comprimé",true,2013-03-01,,A10BF01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64859537,64859537,"TELMISARTAN BIOGARAN 80 mg, comprimé",true,2011-09-08,,C09CA07,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63462194,63462194,"BETAMETHASONE BIOGARAN 0,05 POUR CENT, solution buvable en gouttes",true,2008-10-16,,H02AB01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62130342,62130342,"BENEPALI 25 mg, solution injectable en seringue préremplie",true,2017-05-31,,L04AB01,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65156805,65156805,"ARIKAYCE LIPOSOMAL 590 mg, dispersion pour inhalation par nébuliseur",true,2020-10-27,,J01GB06,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63293417,63293417,"MIMPARA 5 mg, granulés en gélule",true,2017-08-28,,H05BX01,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62457493,62457493,"STEROGYL 2 000 000 UI/100 ml, solution buvable en gouttes",true,1997-03-21,,A11CC01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69449741,69449741,"NUTRIVISC 5 POUR CENT, collyre en solution",true,1997-11-12,,S01XA20,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69913202,69913202,"NICARDIPINE ARROW 10 mg/10 ml, solution injectable",true,2011-04-08,,C08CA04,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62217480,62217480,"REANUTRIFLEX OMEGA G 144/N 8/E, émulsion pour perfusion",false,2011-03-23,2022-06-13,B05BA10,,Procédure décentralisée,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69253041,69253041,"MINIPRESS 5 mg, comprimé sécable",false,1981-04-08,2022-04-02,C02CA01,,Procédure nationale,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65119632,65119632,"CELIPROLOL ARROW 200 mg, comprimé pelliculé",true,2001-09-21,,C07AB08,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60503789,60503789,"DEXTRION G 10 LAVOISIER, solution injectable (IV) en flacon",true,1995-12-22,,B05BB02,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62766073,62766073,"ATAZANAVIR TEVA 150 mg, gélule",true,2017-08-04,,J05AE08,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60555469,60555469,"ETHINYLESTRADIOL/DROSPIRENONE CRISTERS 0,02 mg/3 mg, comprimé pelliculé",true,2018-01-22,,G03AA12,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66895877,66895877,"METFORMINE TEVA 850 mg, comprimé pelliculé",true,1999-05-25,,A10BA02,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69882956,69882956,"METHYLPHENIDATE ARROW LP 30 mg, gélule à libération prolongée",true,2021-04-30,,N06BA04,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67651178,67651178,"ZAVEDOS 5 mg, gélule",true,1998-10-28,,L01DB06,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62850870,62850870,"THYMOGLOBULINE 5 mg/ml, poudre pour solution pour perfusion",true,1984-04-16,,L04AA04,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61361104,61361104,"TRINIPATCH 5 mg/24 heures, dispositif transdermique (22,4 mg / 7 cm²)",true,1994-10-12,,C01DA02,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69716824,69716824,"ACTONEL 30 mg, comprimé pelliculé",true,2000-05-03,,M05BA07,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60282999,60282999,"ABSTRAL 400 microgrammes, comprimé sublingual",true,2009-02-23,,N02AB03,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68670676,68670676,"ZOVIRAX 200 mg, comprimé",true,1984-06-13,,J05AB01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64093355,64093355,"XTANDI 40 mg, comprimé pelliculé",true,2017-09-21,,L02BB04,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66359477,66359477,"IRBESARTAN BIOGARAN 150 mg, comprimé pelliculé",true,2012-03-12,,C09CA04,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61623065,61623065,"BUCCOLAM 7,5 mg, solution buccale",true,2011-09-05,,N03AE,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67742980,67742980,"PARACETAMOL EVOLUGEN 500 mg, gélule",true,2015-04-03,,N02BE01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60764223,60764223,"DESLORATADINE ARROW LAB 5 mg, comprimé pelliculé",true,2018-04-06,,R06AX27,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68888917,68888917,"ACICLOVIR ARROW 200 mg, comprimé",true,2002-07-09,,J05AB01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61032482,61032482,"ANTADYS 100 mg, comprimé pelliculé",true,1984-03-30,,M01AE09,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69941269,69941269,"SEEBRI BREEZHALER 44 microgrammes, poudre pour inhalation en gélule",true,2012-09-28,,R03BB06,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65104897,65104897,"OLIGOSTIM CUIVRE OR ARGENT, comprimé sublingual",true,1991-02-07,,V03AX,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64748031,64748031,"PREGABALINE EG LABO 25 mg, gélule",true,2017-12-18,,N02BF02,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69326436,69326436,"ENSPRYNG 120 mg, solution injectable en seringue préremplie",true,2021-06-24,,L04AC19,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61197676,61197676,"ROPINIROLE TEVA 1 mg, comprimé pelliculé",true,2009-03-11,,N04BC04,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62652746,62652746,"COLISTIMETHATE SODIQUE MEDAC 1 000 000 U.I., poudre pour solution injectable",true,2018-09-13,,J01XB01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60222137,60222137,"CALTRATE 600 mg, comprimé pelliculé",true,1988-07-27,,A12AA04,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63511759,63511759,"CANDESARTAN TEVA 32 mg, comprimé sécable",true,2012-11-02,,C09CA06,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69558317,69558317,"ADVATE 3000 UI, poudre et solvant pour solution injectable",true,2008-05-22,,B02BD02,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65700160,65700160,"FENOFIBRATE ZENTIVA 67 mg, gélule",true,1999-10-11,,C10AB05,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63663343,63663343,"EXEMESTANE ARROW 25 mg, comprimé pelliculé",true,2011-01-28,,L02BG06,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61409314,61409314,"MVASI 25 mg/mL, solution à diluer pour perfusion",true,2018-01-15,,L01FG01,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65188023,65188023,"VARDENAFIL ACCORD 10 mg, comprimé pelliculé",true,2017-09-13,,G04BE09,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62316578,62316578,"DASATINIB EG 140 mg, comprimé pelliculé",true,2019-04-10,,L01EA02,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64579108,64579108,"ARIPIPRAZOLE KRKA 5 mg, comprimé",true,2015-10-28,,N05AX12,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68538735,68538735,"OZIDIA 10 mg, comprimé à libération prolongée",true,1995-10-09,,A10BB07,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67087471,67087471,"VALSARTAN ZYDUS FRANCE 80 mg, comprimé pelliculé sécable",true,2009-11-30,,C09CA03,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69086891,69086891,"XEOMIN 200 unités, poudre pour solution injectable",true,2016-06-22,,M03AX01,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63029111,63029111,"LOPERAMIDE BIOGARAN 2 mg, gélule",true,2011-04-14,,A07DA03,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67450136,67450136,"OMEPRAZOLE BIOGARAN 10 mg, gélule gastro-résistante",true,2005-02-17,,A02BC01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63093669,63093669,"EXELON 9,5 mg/24 h, dispositif transdermique",true,2007-09-17,,N06DA03,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63729811,63729811,"LOSARTAN/HYDROCHLOROTHIAZIDE ZENTIVA LAB 100 mg/25 mg, comprimé pelliculé",true,2018-04-24,,C09DA01,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63940790,63940790,"QUITAXON 50 mg, comprimé pelliculé sécable",true,1990-04-30,,N06AA12,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65372144,65372144,"ACETYLLEUCINE ZENTIVA 500 mg, comprimé",true,2011-09-08,,N07CA04,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68227652,68227652,"BI TILDIEM L.P. 90 mg, comprimé enrobé à libération prolongée",true,1990-08-10,,C08DB01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62442395,62442395,"CUBICIN 500 mg, poudre pour solution injectable ou pour perfusion",true,2006-01-19,,J01XX09,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60782303,60782303,"LOVENOX 4 000 UI (40 mg)/0,4 ml, solution injectable en seringue préremplie",true,1987-04-03,,B01AB05,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66599839,66599839,"VALSARTAN VIATRIS 80 mg, comprimé pelliculé sécable",true,2012-07-17,,C09CA03,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63898099,63898099,"ICLUSIG 45 mg, comprimé pelliculé",true,2013-07-01,,L01EA05,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69447459,69447459,"QUINAPRIL ZENTIVA 20 mg, comprimé pelliculé sécable",false,2006-12-18,2021-08-12,C09AA06,,Procédure nationale,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69012567,69012567,"DISCOTRINE 15 mg/24 heures, dispositif transdermique",true,1995-08-21,,C01DA02,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66508679,66508679,"ARIPIPRAZOLE SANDOZ 5 mg, comprimé",true,2015-08-20,,N05AX12,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66683568,66683568,"STRUCTOFLEX 625 mg, gélule",true,2010-04-02,,M01AX05,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68005178,68005178,"SIBNAYAL 8 mEq, granulés à libération prolongée",true,2021-04-30,,A12BA30,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65896314,65896314,"IMATINIB ACCORD 100 mg, comprimé pelliculé",true,2013-07-01,,L01EA01,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60335124,60335124,"LINEZOLIDE FRESENIUS KABI 600 mg, comprimé pelliculé",true,2018-01-24,,J01XX08,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66418655,66418655,"METOJECT 27,5 mg/0,55 ml, solution injectable en stylo prérempli",true,2015-09-14,,L04AX03,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66537392,66537392,"PERINDOPRIL/INDAPAMIDE EG 2 mg/0,625 mg, comprimé",true,2010-11-29,,C09BA04,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61842034,61842034,"DONEPEZIL ZENTIVA 5 mg, comprimé pelliculé",true,2011-08-05,,N06DA02,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69504052,69504052,"CINACALCET MYLAN 90 mg, comprimé pelliculé",true,2015-11-19,,H05BX01,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63460631,63460631,"BONVIVA 3 mg, solution injectable",true,2006-03-29,,M05BA06,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65519167,65519167,"CLOPIDOGREL/ACIDE ACETYLSALICYLIQUE MYLAN 75 mg/75 mg, comprimé pelliculé",true,2020-01-09,,B01AC30,,Procédure centralisée,Actif,,,
